stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
PRECON COMPLETE,2021-01-13,Kansas,310,West,MAIN ST,HAVANA,600
PRECON COMPLETE,2021-01-14,Kansas,510,,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-14,Kansas,600,,CANA ST,HAVANA,600
PRECON COMPLETE,2021-01-14,Kansas,602,,MOORE ST,HAVANA,600
PRECON COMPLETE,2021-01-15,Kansas,10,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-15,Kansas,11,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-15,Kansas,21,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-15,Kansas,21,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-16,Kansas,102,,LOCKWOOD ST,HAVANA,1086
PRECON COMPLETE,2021-01-16,Kansas,705,,GRAND AVE,HAVANA,600
PRECON COMPLETE,2021-01-18,Kansas,10,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,100,,FRONT ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,120,,FRONT ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,16,,WALNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,20,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,20,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,4,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-18,Kansas,4,East,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-19,Kansas,205,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,209,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,303,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,303,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,307,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,309,,VORE ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,309,,VORE ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,309,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,309,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,401,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,401,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,409,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,501,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,505,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-19,Kansas,509,East,MARY ST,HAVANA,600
PRECON COMPLETE,2021-01-21,Kansas,1209 MH WALNUT ST,,WALNUT ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-21,Kansas,1211,,WALNUT ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-21,Kansas,1305,,WALNUT ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-21,Kansas,1305,,WALNUT ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-21,Kansas,1309,,WALNUT ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-21,Kansas,1502,,CEDAR ST,CEDAR VALE,1086
PRECON COMPLETE,2021-01-22,Kansas,303,,MONTGOMERY ST,HAVANA,600
PRECON COMPLETE,2021-01-22,Kansas,303,,MONTGOMERY ST,HAVANA,600
PRECON COMPLETE,2021-01-25,Kansas,609 CROCKER ST MH,,MAPLE ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-25,Kansas,609 CROCKER ST MH,,MAPLE ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-25,Kansas,701 CROCKER ST MH,,CROCKER ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-25,Kansas,701 CROCKER ST MH,,MAPLE ST,CEDAR VALE,600
PRECON COMPLETE,2021-01-26,Kansas,100 WALNUT ST MH TO,,WALNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-26,Kansas,101,,WALNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-26,Kansas,16,,WALNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-26,Kansas,16,,WALNUT ST,GALESBURG,600
PRECON COMPLETE,2021-01-27,Kansas,206,,2ND ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,117,,THIRD ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,120,,2ND ST,GALESBURG,1086
PRECON COMPLETE,2021-02-22,Kansas,249,,MAIN ST,Galesburg,600
PRECON COMPLETE,2021-02-22,Kansas,305,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,327,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,330,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,330,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,350,,CHESTNUT,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,350,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,MH 300 MAIN ST,,THIRD ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,MH 308 MAIN ST,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,MH 308 MAIN ST,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-02-22,Kansas,MH 318 MAIN ST,,MAIN ST,GALESBURG,600
PRECON COMPLETE,2021-02-23,Kansas,107 CENTER ST MH,,Front St,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,300,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,300,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,300,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,300,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,300,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,300,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,303,,CENTER ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,308 A,,Main St,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,318,,MAIN ST,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,318 MAIN ST MH,,MAIN ST,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,325 CHESTNUT ST MH,,CHESTNUT ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,325 CHESTNUT ST MH NORTH,,CHESTNUT ST,GALESBURG,1086
PRECON COMPLETE,2021-02-23,Kansas,7015,,KINGMAN RD,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,7015,,KINGMAN RD,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,7045,,Kingman Rd,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,7045,,KINGMAN RD,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,7045,,KINGMAN RD,Galesburg,600
PRECON COMPLETE,2021-02-23,Kansas,87,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-02-24,Kansas,504 E MARY ST MH,East,MARY ST,HAVANA,1086
PRECON COMPLETE,2021-02-24,Kansas,504 E MARY ST MH,East,MARY ST,HAVANA,1086
PRECON COMPLETE,2021-02-25,Kansas,801,North,63RD ST,KANSAS CITY,1086
PRECON COMPLETE,2021-02-26,Kansas,501,,MOORE ST,HAVANA,600
PRECON COMPLETE,2021-02-26,Kansas,509,,CANA ST,HAVANA,600
PRECON COMPLETE,2021-02-26,Kansas,509,,Cemetery Ave,Havana,600
PRECON COMPLETE,2021-02-26,Kansas,MH 504 E MARRY ST,,CEMETERY AVE,HAVANA,600
PRECON COMPLETE,2021-04-27,Kansas,104,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-27,Kansas,104,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-27,Kansas,106,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-27,Kansas,108,,SHERIDAN ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-27,Kansas,MH 102 PLYMOUTH ST EAST,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-27,Kansas,MH 102 PLYMOUTH ST EAST,,RIVER ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-27,Kansas,MH 104 MILL ST,,RIVER ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,108,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,202,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,202,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,202,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,205,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,205,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,206,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,207,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,208,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-28,Kansas,MH 202 MILL ST,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,301,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,303,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,305,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,307,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,310,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,708,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-29,Kansas,MH 307 PLYMOUTH ST,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,208,,BELOIT ST,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,302,,PLYMOUTH ST,Cedar vale,600
PRECON COMPLETE,2021-04-30,Kansas,501,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,501 G,,COHENBERG ave,Cedar Vale,600
PRECON COMPLETE,2021-04-30,Kansas,501 RM,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,501 RM,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,501 RM,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,501 RM,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,501 RM,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-04-30,Kansas,MH 501 COHENBERG AVE RM,,COHENBERG AVE,CEDAR VALE,600
PRECON COMPLETE,2021-05-03,Kansas,602,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-03,Kansas,MH 507 MONROE ST,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-03,Kansas,MH 606 DORA ST,,DORA ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-03,Kansas,MH 701 WALNUT ST,,LAWRENCE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-13,Kansas,1621,,IRVING ST,INDEPENDENCE,2600
PRECON COMPLETE,2021-05-13,Kansas,303,East,Jefferson st,Cedar vale st,600
PRECON COMPLETE,2021-05-13,Kansas,307,East,Jefferson st,Cedar vale,600
PRECON COMPLETE,2021-05-13,Kansas,402,,Dora st,Cedar vale,600
PRECON COMPLETE,2021-05-13,Kansas,806,,CANEY st,Cedar vale,600
PRECON COMPLETE,2021-05-13,Kansas,808,,CANEY st,Cedar vale,600
PRECON COMPLETE,2021-05-13,Kansas,MH304 ML south,,Jefferson st,Cedar vale,600
PRECON COMPLETE,2021-05-14,Kansas,203,,SHERIDAN ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-15,Kansas,103,,CHESTNUT ST,GALESBURG,600
PRECON COMPLETE,2021-05-17,Kansas,101,,RIVER RD,CEDAR VALE,600
PRECON COMPLETE,2021-05-17,Kansas,210,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-17,Kansas,306,,PLYMOUTH ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,303,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,304,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,304,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,305,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,510,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,602,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,606,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,MH 303 MILL ST,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,MH 602 CANEY ST,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-18,Kansas,MH 602 CANEY ST,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-19,Kansas,109,,MONROE ST,CEDAR VALE,600
PRECON COMPLETE,2021-05-26,Kansas,2927,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,2930,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3004,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3008,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3008,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3014,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3017,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3024,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3025,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,3033,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,MH 15440 LEAVENWORTH RD,,LEAVENWORTH RD,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,MH 3017 N 154 ST,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-05-26,Kansas,MH 3017 N 154 ST,North,N 154TH ST,BASEHOR,600
PRECON COMPLETE,2021-06-01,Kansas,403,,DORA ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,706,,CEADR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,706,,CEDAR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,709,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,712,,CEDAR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,712,,CEDAR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,712,,CEDAR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,MH 403 DORA ST,,DORA ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-01,Kansas,MH 403 DORA ST,,DORA ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-02,Kansas,207,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,207,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,325,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,325,,WATERMELON ST,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,420,,OKMULGEE ST,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,420,,OKMULGEE ST,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,421,,OKMULGEE ST,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,MH 415 WORK ST,,PRESTON ST,THAYER,600
PRECON COMPLETE,2021-06-02,Kansas,MH 424 OSAGE ST,,OSAGE ST,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,110,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,206,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,210,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,611,North,N GALVESTON ST,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,619,North,N GALVESTON ST,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 206 WATERMELON RD NORTH,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 206 WATERMELON RD NORTH,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 207 WATERMELON RD,,PRESTON ST,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 207 WATERMELON RD,,PRESTON ST,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 207 WATERMELON RD,,PRESTON ST,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 611 N GALVESTON ST,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-03,Kansas,MH 611 N GALVESTON ST,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-04,Kansas,310,,WATERMELON RD,THAYER,600
PRECON COMPLETE,2021-06-04,Kansas,4075,,85TH RD,THAYER,600
PRECON COMPLETE,2021-06-07,Kansas,6,,CENTER ST,GALESBURG,600
PRECON COMPLETE,2021-06-07,Kansas,619,North,N GALVESTON ST,THAYER,600
PRECON COMPLETE,2021-06-07,Kansas,705,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-08,Kansas,509,,CEDAR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-08,Kansas,509,,CEDAR ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-08,Kansas,708,,CANEY ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-17,Kansas,206,,MAIN ST,GALESBURG,1086
PRECON COMPLETE,2021-06-17,Kansas,303,,CENTER ST,GALESBURG,1086
PRECON COMPLETE,2021-06-18,Kansas,302,,MILL ST,CEDAR VALE,600
PRECON COMPLETE,2021-06-23,Kansas,600 MARKS MH ML,,MARKS,EDNA,1086
PRECON COMPLETE,2021-07-13,Kansas,411,North,FAWN ST,CANEY,1086
PRECON COMPLETE,2021-07-14,Kansas,1136,,MONROE ST,FREDONIA,1086
PRECON COMPLETE,2021-07-14,Kansas,405,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-14,Kansas,421,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-14,Kansas,429,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-15,Kansas,1223,,MADISON ST,FREDONIA,1086
PRECON COMPLETE,2021-07-15,Kansas,310,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-15,Kansas,327,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-15,Kansas,413,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-15,Kansas,428,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-15,Kansas,452,North,12TH ST,FREDONIA,1086
PRECON COMPLETE,2021-07-21,Kansas,802,,CEDAR ST,CEDAR VALE,1086
PRECON COMPLETE,2021-07-21,Kansas,802,,CEDAR ST,CEDAR VALE,1086
PRECON COMPLETE,2021-07-22,Kansas,403,North,STATE ST,CANEY,2400
PRECON COMPLETE,2021-07-28,Kansas,302,,MILL ST,CEDAR VALE,1086
PRECON COMPLETE,2021-07-28,Kansas,602,,CANEY ST,CEDAR VALE,1086
PRECON COMPLETE,2021-08-04,Kansas,110 4TH ST MH,,4TH ST,MARION,2400
PRECON COMPLETE,2021-08-04,Kansas,110 4TH ST MH,,4TH ST,MARION,2400
PRECON COMPLETE,2021-08-04,Kansas,201,East,2ND ST,MARION,2400
PRECON COMPLETE,2021-08-04,Kansas,231,East,MAIN ST,MARION,2400
PRECON COMPLETE,2021-08-04,Kansas,405,East,MAIN ST,MARION,2400
PRECON COMPLETE,2021-08-04,Kansas,405,East,MAIN ST,MARION,2400
PRECON COMPLETE,2021-08-04,Kansas,405,East,MAIN ST,MARION,2400
PRECON COMPLETE,2021-08-06,Kansas,406,,SALE BARN RD,CEDAR VALE,1086
PRECON COMPLETE,2021-08-06,Kansas,790,,ROAD 3,CEDAR VALE,1086
PRECON COMPLETE,2021-08-12,Kansas,217,East,MAIN ST,MARION,1086
PRECON COMPLETE,2021-08-12,Kansas,217,East,MAIN ST,MARION,1086
PRECON COMPLETE,2021-08-16,Kansas,2022 N 86TH TERRACE MH,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-16,Kansas,2022 N 86TH TERRACE MH,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-16,Kansas,2022 N 86TH TERRACE MH,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-16,Kansas,2116 N 86TH TERRACE MH,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-16,Kansas,2116 N TERRACE MH,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-17,Kansas,2006,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-17,Kansas,2116,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-17,Kansas,2120,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-17,Kansas,MH 2021 N 86TH TERRACE,North,86TH TERRACE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-18,Kansas,2016,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-18,Kansas,2019,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-18,Kansas,2022,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-18,Kansas,2110,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-18,Kansas,2111,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-18,Kansas,2121,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-18,Kansas,8552,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-18,Kansas,MH 2022 N 86TH TERRACE,North,86TH TERRACE,KANSAS CITY,2400
PRECON COMPLETE,2021-08-19,Kansas,8602,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-20,Kansas,702,West,WILSON ST,YATES CENTER,2400
PRECON COMPLETE,2021-08-21,Kansas,8511,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8521,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8531,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8533,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8537,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8543,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8548,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8551,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8601,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8602,,PARALLEL PKWY,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8605,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-21,Kansas,8609,,LAFAYETTE AVE,KANSAS CITY,1086
PRECON COMPLETE,2021-08-23,Kansas,702,West,WILSON ST,YATES CENTER,2400
PRECON COMPLETE,2021-08-24,Kansas,509,South,FRY ST,YATES CENTER,1086
PRECON COMPLETE,2021-08-24,Kansas,MH LOT 1 W WILSON ST,West,WILSON ST,YATES CENTER,1086
PRECON COMPLETE,2021-08-28,Kansas,118,,SPRING ST,CANEY,2400
PRECON COMPLETE,2021-08-28,Kansas,118,,SPRING ST,CANEY,2400
PRECON COMPLETE,2021-08-28,Kansas,MH 103 W 3RD AVE,,SPRING ST,CANEY,2400
PRECON COMPLETE,2021-08-28,Kansas,MH 110 W 3RD AVE,West,3RD AVE,CANEY,2400
PRECON COMPLETE,2021-08-31,Kansas,700,West,MARY ST,YATES CENTER,1086
PRECON COMPLETE,2021-08-31,Kansas,700,West,MARY ST,YATES CENTER,1086
PRECON COMPLETE,2021-10-04,Kansas,501,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,502,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,506,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,509,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,512,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,512,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,612,,6TH ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,702,,6TH ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,MH 501 ELM ST,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-04,Kansas,MH 612 6TH ST,,ELM ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,506,,MAPLE ST,MCCUNE,400
PRECON COMPLETE,2021-10-07,Kansas,506,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,509,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,516,,MAPLE ST,MCCUNE,1086
PRECON COMPLETE,2021-10-07,Kansas,516,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,516,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,811,,5TH ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,811,,5TH ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,811,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,812,,6TH ST,MCCUNE,600
PRECON COMPLETE,2021-10-07,Kansas,MH 516 MAPLE ST,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,100,West,4TH AVE,CANEY,1086
PRECON COMPLETE,2021-10-08,Kansas,607,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,607,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,607,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,613,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,613,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,917,,MAPLE ST,MCCUNE,600
PRECON COMPLETE,2021-10-08,Kansas,MH 516 MAPLE ST,,6TH ST,MCCUNE,600
